client_20347;0;0;0;0;0;0;0;0;0;-717;-415;-416;-416;-415;-2001;0
client_32692;-41;0;-39;-42;0;0;0;0;0;0;-352;-61;-55;0;0;0
client_22328;0;0;0;0;0;0;0;0;0;291;-420;-420;-420;-420;-420;-420
client_35144;0;0;0;0;0;0;0;0;0;0;347;3180;7494;2452;2021;3323
client_47124;0;0;0;0;0;0;0;0;0;0;0;-550;-184;0;0;0
client_24242;0;0;0;-302;-476;9;-141;-453;-321;-157;-173;-95;45;-71;262;33
client_9694;0;0;0;0;0;0;0;0;0;0;0;-352;3279;8116;5991;5929
client_30749;0;0;0;0;0;0;0;-775;-340;-268;0;-215;-212;0;-178;0
client_42311;0;0;0;0;-352;0;0;0;0;0;0;0;0;0;-96;1047
client_38966;0;0;0;0;0;0;358;748;685;667;779;829;857;925;1135;1024
client_24747;0;0;0;0;0;-836;2207;-422;-422;-422;-422;-422;-422;-422;-422;-422
client_20873;0;0;0;0;0;0;0;0;-432;-337;-246;-269;-114;-91;-36;-75
client_31750;0;0;0;0;0;-123;1079;957;922;571;547;641;332;915;1990;1167
client_12514;0;0;0;0;0;0;0;0;0;0;-154;-423;-394;89;-395;0
client_27763;0;0;0;0;0;0;0;0;0;0;-414;-239;-223;-309;-274;611
client_13015;0;0;0;0;0;0;0;0;0;0;0;0;-352;0;0;0
client_19858;0;0;0;0;0;0;0;0;0;0;0;0;0;-771;-355;-318
client_18904;0;0;0;0;0;0;0;0;0;0;0;-61;-352;0;0;0
client_16433;0;0;0;0;0;0;0;0;0;0;0;0;-352;0;0;0
client_15929;0;0;0;0;0;0;0;0;0;0;0;-77;-236;-280;-175;-172
client_12515;0;0;0;0;0;0;0;0;0;0;-440;-204;-257;-309;-371;-360
client_7854;0;0;0;0;0;-703;0;-41;0;-56;-58;-61;-55;0;0;0
client_11593;0;0;0;0;0;0;0;0;0;0;-890;602;-21;-483;654;-301
client_13521;0;0;0;0;0;0;0;0;0;0;-302;-1717;-96;-489;-126;-1010
client_24243;0;0;0;0;0;0;-209;-337;-84;4179;788;686;1284;881;314;1597
client_15930;0;0;0;0;0;0;0;0;0;0;0;0;0;-352;-341;-419
client_45595;0;0;0;0;0;0;0;-2120;-978;770;6087;-453;1640;1020;826;-384
client_25754;0;0;0;0;0;0;0;0;0;0;0;-352;-2201;-421;-421;-329
client_16434;0;0;0;-302;0;-188;-229;-232;-421;-548;-133;-189;-361;-227;-264;150
client_17915;0;0;0;0;0;0;0;0;0;0;0;-760;1469;9607;8706;17705
client_31218;0;0;0;0;0;0;0;0;0;-352;0;0;0;0;0;0
client_22811;0;0;0;0;0;0;-429;-242;-229;-262;-268;-248;-261;-414;-366;-413
client_24244;0;0;0;0;0;-352;-1457;-423;-201;-263;-489;-515;-1103;-968;-203;-825
client_31219;0;0;0;0;0;0;0;0;0;0;61;53;41;69;58;68
client_9695;0;0;0;0;0;0;-668;-331;-282;188;1108;130;-241;68;225;-430
client_33697;0;0;0;0;0;0;0;0;-352;0;0;0;0;0;0;0
client_20874;0;0;0;0;0;0;-302;0;-105;-258;527;-74;-98;-53;91;407
client_26273;0;0;0;0;-352;0;0;-422;-421;-421;-421;-421;-421;-421;-421;-421
client_42312;0;0;0;0;0;0;0;0;0;0;0;0;0;-345;-372;-393
client_6911;0;0;0;0;0;0;0;0;0;0;-412;4012;4343;4757;5648;5839
client_3568;0;0;0;0;0;0;-3065;895;475;518;1015;1838;1884;1918;912;633
client_19374;0;0;0;0;0;0;0;0;0;0;0;0;0;-352;0;0
client_12048;0;0;0;0;0;0;0;0;0;0;0;0;-458;746;1524;349
client_44171;0;0;0;0;0;0;0;0;-352;84;-102;-107;166;331;-97;463
client_33227;0;0;0;0;0;0;0;0;0;0;0;0;-352;-653;-496;1574
client_2111;0;0;0;0;0;0;0;0;0;0;-352;0;-282;890;644;-356
client_29275;0;0;0;0;0;0;0;0;0;0;-995;840;601;608;2993;2838
client_5011;0;0;0;-1030;2774;4159;4311;2807;3209;4570;5360;7111;5807;10380;0;0
client_31220;0;0;0;0;0;0;0;-827;-137;-790;629;-494;0;-686;0;0
client_5012;0;0;0;-352;0;0;0;0;-43;-65;0;-61;-62;0;0;0
client_1155;0;0;0;0;0;0;0;0;0;0;-352;-423;0;0;0;0
client_32226;0;0;0;0;0;0;0;0;0;-449;-270;-182;470;0;0;0
client_35145;0;0;0;0;0;0;0;0;-1149;-524;-350;-349;-352;-348;-347;-350
client_24748;0;0;0;0;0;0;0;0;0;0;-352;0;0;0;0;0
client_5930;0;0;0;0;0;0;0;0;-352;-352;0;0;0;0;0;0
client_663;0;0;0;0;0;0;0;-732;1;307;86;152;30;-506;-422;0
client_13016;0;0;0;0;1155;1986;1123;1202;448;-424;-423;0;-423;0;0;0
client_18431;0;0;0;0;0;0;0;0;0;0;0;-435;91;1273;147;-313
client_16435;0;0;0;0;0;0;0;0;-352;0;-478;-489;-88;-494;0;253
client_22812;0;0;0;0;0;0;0;0;0;-352;0;0;0;0;0;0
client_23280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
client_29276;0;0;0;0;0;0;0;-352;0;0;0;0;0;0;0;0
client_24245;0;0;0;0;0;0;0;0;0;0;-91;0;0;0;0;0
client_24246;0;0;0;0;0;0;0;0;-703;0;0;0;0;0;0;0
client_15931;0;0;0;0;0;0;0;0;0;0;0;-352;0;0;0;0
client_23281;0;0;0;0;0;0;0;0;0;0;-298;-346;-185;-102;-210;-44
client_29787;0;0;0;0;0;0;0;0;-352;-419;-257;-251;-184;-66;-335;-337
client_37543;0;0;0;0;0;0;0;0;-352;1341;153;748;719;1003;2806;1869
client_27222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
client_35607;0;0;0;0;0;0;-347;-158;85;13;9;4;-26;-73;-196;-587
client_43689;0;0;0;0;0;0;0;0;0;0;-302;53;41;128;58;68
client_21377;0;0;0;0;0;-703;0;0;0;0;0;0;0;0;0;0
client_40369;0;0;0;0;0;0;0;0;0;-352;0;0;0;0;0;0
client_10630;0;0;0;0;0;0;0;0;0;0;0;0;-352;0;0;0
client_19859;0;0;0;0;0;0;0;-298;-251;-253;-180;-95;-233;-208;10879;7342
client_28783;0;0;0;0;0;0;0;0;0;0;0;0;-352;7055;10251;8566
client_25257;0;0;0;0;0;0;0;0;0;676;-21;3090;1543;1049;2775;6111
client_8764;0;0;0;0;0;0;0;-352;0;0;0;0;0;0;0;0
client_4532;0;0;0;0;-352;0;0;0;0;0;0;0;0;0;0;0
client_8332;0;0;0;0;0;0;0;-775;-422;-422;-422;-422;-422;-422;-422;-422
client_43690;0;0;0;0;0;7873;1288;212;1258;-294;-139;-142;14289;4855;0;0
client_1637;0;0;0;0;0;0;0;0;0;0;1859;11441;350;153;1;45
client_38967;0;0;0;0;0;0;0;0;0;0;-422;-422;-422;-250;366;106
client_40370;0;0;0;0;0;0;0;0;0;0;0;0;0;1074;662;671
client_19375;0;0;0;0;0;0;0;-352;0;0;0;0;0;0;0;0
client_27223;0;0;0;0;-352;0;0;-41;0;0;0;0;0;0;0;0
client_47125;0;0;0;0;0;0;0;0;0;0;-352;0;0;0;0;0
client_41341;0;0;0;0;0;0;0;0;0;-646;-176;75;66;167;892;-150
client_18905;0;0;0;0;0;0;-703;0;0;0;0;0;0;0;0;0
client_47632;0;0;0;0;-352;0;0;0;0;0;0;0;0;0;0;0
client_20875;0;0;0;0;0;0;0;-722;75;2189;171;-762;-18;-105;-201;-336
client_45110;0;0;0;0;0;0;0;0;0;-352;0;0;0;0;0;0
client_26762;0;0;0;0;0;0;-352;0;0;0;0;0;0;0;0;0
client_26274;0;0;0;0;0;0;0;0;0;0;-352;0;0;0;1076;-476
client_43691;0;0;0;0;0;-352;113178;167;0;0;0;0;0;0;0;0
client_46637;0;0;0;0;0;0;0;0;0;0;0;-352;-55;0;0;0
client_20348;0;0;0;0;0;0;0;-774;-422;-422;-422;-422;-422;-422;-422;-422
client_5462;0;0;0;0;0;0;0;0;0;0;-302;53;41;128;58;68
client_24749;0;0;0;0;0;0;0;-352;0;0;0;0;0;0;0;0
client_28284;0;0;0;0;0;0;0;-582;-367;-322;-325;-151;-278;-245;-256;-249
client_32227;0;0;0;0;0;0;0;0;0;0;0;0;-263;-422;-423;-423
client_12516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
client_664;0;0;0;0;0;0;0;-803;-333;-408;-404;-410;-410;-410;-410;-410
client_33228;0;0;0;0;0;0;0;0;0;0;5446;596;-42;0;0;0
client_43233;0;0;0;0;0;0;0;0;-352;0;0;0;0;0;0;0
client_6423;0;0;0;0;0;0;0;0;0;0;2474;1861;-4;513;9845;5922
client_4533;0;0;0;0;0;0;0;-1481;-1261;-422;-422;-422;-260;1594;0;0
client_25755;0;0;0;0;-352;0;0;0;0;0;0;0;0;0;0;0
client_22813;0;0;0;0;0;0;0;0;0;0;0;0;1622;3440;4195;3839
client_47126;0;0;0;-1453;-1357;30;352;-57;-42;-56;-58;-61;-55;0;0;0
client_35608;0;0;0;0;0;0;0;0;0;0;0;0;0;-422;-422;-422
client_39438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
client_45596;0;0;0;0;0;0;0;-797;943;28204;4626;2163;5233;1870;815;85
client_665;0;0;0;-352;0;-258;-250;-214;-235;-247;-244;-248;-421;-383;-190;0
client_29277;0;0;0;0;0;0;0;0;0;0;0;0;-378;-2078;-1748;1570
client_12049;0;0;0;0;0;0;0;0;0;0;0;0;-308;71;-354;-286
client_2574;0;0;0;0;0;0;0;0;0;0;0;5292;0;0;0;0
client_4054;0;0;0;0;0;0;-352;0;0;0;0;0;0;0;0;0
client_37059;0;0;0;0;0;0;3591;7085;2901;4833;3684;3878;-421;-319;226;0
client_31221;0;0;0;0;0;0;0;0;0;0;-352;0;0;-77;-211;-188
client_24247;0;0;0;-352;0;0;-131;36;-12;-71;36;105;65;59;121;88
client_39439;0;0;0;0;0;0;0;0;0;0;0;0;-352;0;0;0
client_13017;0;0;0;0;0;0;0;0;0;0;0;0;-352;0;0;0
client_22814;0;0;0;-336;0;0;2177;2109;-271;-341;2418;-258;33;-173;268;15203
client_21378;0;0;0;0;0;0;0;0;0;0;0;0;0;2228;4509;3542
client_40234;0;0;0;-1084;-404;-406;-405;-404;-407;-404;-406;-405;-406;-404;-402;-403
client_12050;0;0;0;0;0;0;-336;0;0;0;0;0;0;0;0;0
client_39440;0;0;0;0;0;0;0;0;0;0;0;0;0;-561;1420;2233
client_37060;0;0;0;0;0;0;0;0;0;0;0;2824;4293;10945;882;838
client_7394;0;0;0;0;0;0;0;-298;-376;-529;-354;1362;456;520;303;259
client_15449;0;0;0;-671;0;0;183;0;0;0;0;0;0;0;0;0
client_38968;0;0;0;0;0;0;0;0;-671;0;0;0;0;0;0;0
client_40371;0;0;0;-336;0;0;0;0;0;0;0;0;0;-421;-296;0
client_26275;0;0;0;0;0;0;0;0;0;0;-293;-387;-386;-147;-220;-202
client_35146;0;0;0;0;0;0;0;0;0;0;0;165;0;0;2441;2239
client_12051;0;0;0;0;0;0;0;0;-671;0;0;0;0;0;0;0
client_42313;0;0;0;0;0;-336;0;-52;0;0;0;0;0;0;0;0
client_4382;0;0;0;0;0;0;0;-763;914;1052;-184;-193;-358;-344;3221;7344
client_18260;0;0;0;0;0;0;0;0;0;0;0;-671;0;0;0;0
client_504;0;0;0;0;0;0;0;0;0;0;0;0;-292;1071;4073;2348
client_35147;0;0;0;-331;-441;-441;-441;-441;-441;-441;-441;-441;-441;-441;-441;-441
client_39879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
client_2112;0;0;0;0;0;0;0;0;0;0;-207;1991;426;4646;4934;7416
client_7395;0;0;0;0;0;-336;0;0;0;0;0;0;0;0;0;0
client_25756;0;0;0;0;0;0;0;0;0;0;-257;-115;-42;-38;-53;105
client_15450;0;0;0;0;0;0;0;0;0;-773;3988;4437;3869;12606;14058;13309
client_12052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
client_16436;0;0;0;0;0;0;0;0;0;0;0;0;7724;0;0;0
client_37544;0;0;0;0;0;0;0;0;0;-336;0;0;0;0;0;0
client_22815;0;0;0;-49;265;485;2339;-537;-232;-218;-247;-199;-257;-140;-107;-131
client_13018;0;0;0;0;0;0;0;0;0;0;0;0;0;-302;0;0
client_27224;0;0;0;0;0;0;0;-336;-440;-293;-294;-290;-292;-354;-442;-442
client_12053;0;0;0;0;0;0;0;0;0;-336;0;-274;-258;-318;-206;-197
client_45597;0;0;0;0;0;0;0;0;0;0;0;0;13459;12025;-401;-401
client_41196;0;0;0;0;0;-336;0;0;-109;0;0;0;0;0;0;0
client_18906;0;0;0;0;0;0;0;0;0;0;0;0;-336;0;0;0
client_144;0;0;0;0;0;0;0;0;0;0;0;0;-336;0;0;0
client_44494;0;0;0;0;0;-739;-364;-361;-369;-362;-365;-363;-366;-362;-362;-364
client_46120;0;0;0;0;0;0;0;0;0;0;0;0;-745;486;2562;5399
client_7396;0;0;0;0;0;0;0;0;0;0;0;0;0;71;63;110
client_12054;0;0;0;0;0;0;-585;2061;1019;2894;1298;1288;1157;1502;1895;2149
client_41342;0;0;0;0;0;0;0;0;0;0;0;0;-777;82;-595;0
client_10132;0;0;0;0;0;0;0;0;0;0;-336;0;0;0;-391;-440
client_17916;0;0;0;0;0;0;0;0;0;-336;0;0;-173;0;0;0
client_32228;0;0;0;0;0;0;0;0;0;0;0;0;-442;-414;-414;-407
client_36107;0;0;0;0;0;0;0;0;0;0;-282;-275;-241;-326;-2755;-1955
client_4055;0;0;0;0;0;0;0;0;0;0;-336;-223;218;540;201;213
client_24248;0;0;0;0;0;0;0;0;0;0;0;-102;-246;-255;-435;-435
client_36108;0;0;0;0;0;0;0;0;0;0;0;0;-292;61;62;-83
client_18907;0;0;0;0;0;0;0;0;0;0;0;0;467;583;-370;-367
client_26763;0;0;0;0;0;-671;0;0;0;0;0;0;0;0;0;0
client_13998;0;0;0;0;0;0;0;0;0;0;0;-3691;207;743;-580;850
client_5463;0;0;0;-994;-662;-183;-33;-179;-211;-295;-251;-199;-210;-29;63;-94
client_25258;0;0;0;0;0;0;0;0;0;0;-184;55;46;-104;61;70
client_9696;0;0;0;0;0;0;0;-155;-82;-6;1415;1406;-291;0;0;0
client_47633;0;0;0;0;-250;1583;-256;-271;3208;129;6762;621;1155;-636;-962;20
client_24249;0;0;0;0;0;0;0;0;0;0;0;0;0;-275;62;-369
client_22329;0;0;0;0;0;0;0;0;0;0;-277;-290;-279;96;-282;-339
client_5464;0;0;0;0;0;0;0;0;0;0;0;-336;0;0;0;0
client_21865;0;0;0;0;0;0;0;0;0;0;-391;-324;-343;-3037;-1168;-589
client_37545;0;0;0;0;0;0;0;0;0;0;0;0;0;-394;-426;0
client_42799;0;0;0;0;0;-336;-316;-877;-567;4936;49907;71972;48058;38996;23024;7741
client_5931;0;0;0;0;0;-62;-192;-509;-136;-532;-448;-297;-314;-355;-278;-377
client_27764;0;0;0;0;0;0;0;0;0;0;0;0;-336;0;0;0
client_27765;0;0;0;0;0;0;0;-773;-278;-105;-41;65;-30;33;51;46
client_13019;0;0;0;0;-336;0;0;0;89;70185;5117;-440;-440;-440;-440;-440
client_31222;0;0;0;0;0;0;0;0;0;0;-352;-273;-255;-385;-378;-364
client_42800;0;0;0;0;0;0;0;0;0;0;0;0;0;-424;-68;0
client_15451;0;0;0;0;0;0;0;0;0;492;620;170;1392;2762;3460;2026
client_43692;0;0;0;0;0;0;0;0;0;0;0;-807;-439;-459;817;282
client_14470;-659;-659;-659;-659;-659;-659;-659;-659;-659;-1400;-411;-255;-563;-778;-532;-210
client_29278;0;0;0;0;0;0;0;-336;-467;-629;-441;-441;-441;-441;-441;-441
client_24750;0;0;0;0;0;0;0;0;0;0;151;49;-110;322;8881;5511
client_31223;0;0;0;0;0;-1419;397;638;464;178;-2;-60;11;124;84;38
client_38021;0;0;0;0;0;0;0;-2753;586;1001;634;1156;1213;1285;1057;1030
client_38969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
client_46121;0;0;0;0;0;0;0;0;0;0;288;387;515;-712;755;722
client_37061;0;0;0;0;0;0;0;0;0;0;0;0;-412;5;-77;-2
client_14471;0;0;0;0;0;0;0;0;0;0;0;-336;-433;-412;-184;134
client_4056;0;0;0;0;0;0;0;0;0;0;0;0;0;-364;-57;1648
client_3076;0;0;0;0;0;0;-336;0;0;0;0;0;0;0;0;0
client_38485;0;0;0;0;0;0;0;0;0;0;0;0;-336;0;0;0
client_10133;0;0;0;0;0;0;0;0;0;0;28;327;684;1324;2461;2216
client_33698;0;0;0;-315;1603;-99;-21;-231;0;0;0;0;0;0;0;0
client_34667;0;0;0;0;0;0;0;-336;0;0;0;0;0;0;0;0
client_43693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;1615
client_3569;0;0;0;0;0;0;2129;-439;-439;-439;-440;-441;-441;-441;-441;-441
client_13020;0;0;0;0;0;0;0;0;0;0;0;0;-401;-1356;-3167;-678
client_22330;0;0;0;-439;1256;632;179;0;0;0;0;0;-66;38;949;1058
client_12517;0;0;0;0;0;0;0;0;0;0;0;0;204;-860;981;803
client_21379;0;0;0;0;0;-336;0;0;0;0;0;0;0;0;0;0
client_43694;0;0;0;0;0;-278;6163;4289;7836;3268;4026;262;1586;2087;6688;9400
client_39880;0;0;0;0;0;0;0;0;0;0;-336;22;55;-60;11;-186
client_20349;0;0;0;-241;5524;8684;22269;-254;0;0;0;0;0;0;0;0
client_22331;0;0;0;0;0;0;0;0;-336;-1082;-965;-599;-694;-439;-3285;-462
client_5932;0;0;0;0;0;0;0;0;0;0;0;-671;27407;5440;-248;-436
client_666;0;0;0;0;0;0;0;-414;4;72;-98;-439;258;-167;195;565
client_9559;0;0;0;0;0;0;0;0;0;0;-336;0;0;0;0;0
client_667;0;0;0;-336;-612;-554;-585;-782;-120;23;154;287;-114;-303;-169;-80
client_42801;0;0;0;0;0;0;0;0;-876;-374;-114;-567;0;-354;281;0
client_5013;0;0;0;615;341;941;2877;1123;6788;1452;772;588;522;1104;1202;901
client_21866;0;0;0;0;0;0;0;0;0;0;-441;-441;-441;-441;-441;-441
client_18908;0;0;0;0;0;0;0;0;0;0;0;0;-336;903;931;-438
client_14472;0;0;0;0;0;0;0;0;0;0;758;1235;1384;1760;1258;1749
client_6912;0;0;0;0;0;0;0;0;0;0;0;0;-1015;1625;4301;22701
client_15452;0;0;0;-336;0;-441;-441;-441;-441;-441;-441;-441;-441;-441;-441;-441
client_6424;0;0;0;0;0;0;0;0;0;0;-775;-84;-181;-53;-12;-105
client_7855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-441
client_22332;0;0;0;0;0;0;0;0;0;0;0;0;0;-777;0;0
client_8765;0;0;0;-191;-16;267;383;224;309;-252;-111;51;43;61;62;0
client_26276;0;0;0;-305;-2122;-2611;-2674;-5085;-499;-458;-534;-132;-608;0;0;0
client_1156;0;0;0;0;0;0;0;0;0;0;0;-259;-133;-176;-91;-79
client_15453;0;0;0;0;0;0;0;0;0;0;0;0;0;61;62;-83
client_11594;0;0;0;-755;-726;-282;-441;-441;-441;-441;-441;-421;-437;-442;-442;-603
client_34668;0;0;0;0;0;0;0;0;0;0;0;-1219;734;3354;1110;3089
client_31224;0;0;0;0;-305;33;215;49;52;45;43;49;41;59;58;63
client_18432;0;0;0;-671;-275;-241;-205;-246;-202;-201;-270;-244;-176;-322;-154;7
client_5933;0;0;0;0;0;0;0;-2039;353;238;532;724;603;1105;873;674
client_28285;0;0;0;0;0;0;0;0;0;0;-454;-277;-167;-211;-265;-203
client_18433;0;0;0;0;0;0;0;0;0;0;-671;154;3447;3433;2568;2615
client_43695;0;0;0;0;0;0;0;-57;-416;-228;1441;866;856;847;670;387
client_20350;0;0;0;0;0;0;-336;0;0;0;0;0;0;0;0;0
client_10134;0;0;0;0;0;0;0;0;0;0;0;0;-767;-170;61;135
client_45446;0;0;0;0;0;0;0;0;0;0;0;-272;594;559;681;369
client_39881;0;0;0;1639;3305;2702;5071;844;5577;4073;1105;2344;2416;3984;4994;7079
client_5934;0;0;0;0;0;-336;0;0;-111;0;0;0;0;0;0;0
client_16437;0;0;0;0;0;0;0;-1348;-433;-404;-547;-537;-336;-270;66;-285
client_43696;0;0;0;0;0;0;0;0;0;0;2264;2586;94;228;234;-151
client_24751;0;0;0;0;0;0;0;-336;0;0;0;0;0;0;0;0
client_18434;0;0;0;0;0;0;0;0;0;0;-336;-261;-266;-379;-404;-366
client_13857;0;0;0;0;0;-336;10168;2770;-408;-406;-407;-406;-407;-406;-405;-408
client_11090;0;0;0;0;0;0;0;-302;-541;-542;-555;-674;300;384;1020;562
client_47634;0;0;0;0;0;0;0;0;0;-777;-199;-254;-284;-352;-212;-214
client_47635;0;0;0;0;0;0;0;0;0;0;0;0;-683;-319;-247;-249
client_19860;0;0;0;0;-63;274;1465;73;20;343;-982;196;199;1698;365;288
client_28784;0;0;0;0;0;0;0;0;-440;-442;-295;-282;-281;-399;-382;-441
client_48086;0;0;0;0;0;0;0;0;-336;0;0;0;-74;0;0;0
client_14473;0;0;0;0;0;0;0;0;0;0;0;0;0;-478;1859;1449
client_31751;0;0;0;0;0;0;0;0;0;0;0;0;0;-336;0;0
client_3570;0;0;0;0;0;0;0;0;0;0;-1113;-442;-442;-442;-442;-442
client_25757;0;0;0;0;0;0;0;0;0;0;-777;-441;-441;-441;-441;-441
client_45598;0;0;0;0;0;0;-336;-68;267;344;245;170;298;335;445;223
client_17917;0;0;0;0;0;0;-336;-1108;-1100;-442;-442;-442;-442;-442;-442;-442
client_5935;0;0;0;0;0;0;0;-336;0;0;0;0;0;0;0;0
client_9697;-285;-276;0;0;0;0;0;0;0;0;0;0;-336;8531;30643;16554
client_16438;0;0;0;0;0;0;0;-336;0;0;0;0;0;0;0;0
client_9225;0;0;0;0;0;0;0;0;-461;1750;411;594;295;744;-969;1146
client_17438;0;0;0;0;0;0;0;0;0;0;0;936;1230;102;64;-421
client_24752;0;0;0;0;0;0;-336;0;0;0;0;0;0;0;0;0
client_47636;0;0;0;0;0;0;0;0;0;-602;231;535;158;47;299;278
client_6913;0;0;0;0;0;0;0;0;0;0;0;0;-336;-1799;-580;-172
client_3571;0;0;0;0;0;0;0;0;0;0;-1427;-335;-536;-549;-312;-192
client_20876;0;0;0;0;0;0;-650;943;97;88;419;99;424;288;131;69
client_30750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
client_34182;0;0;0;0;0;0;0;0;0;0;-1098;-199;-656;-913;-1087;-505
client_29279;0;0;0;0;0;0;0;0;0;0;0;0;0;-505;1645;2827
client_14474;0;0;0;0;0;0;0;0;0;0;0;0;-336;0;0;0
client_7856;0;0;0;0;-336;0;-252;-222;-110;-159;-171;4216;-173;0;0;0
client_38486;0;0;0;-305;31;33;215;49;54;47;46;51;43;61;62;0
client_45111;0;0;0;0;0;0;0;0;-336;465;542;543;458;522;503;633
client_33560;0;0;0;0;0;0;0;0;-748;1276;1455;1204;1777;697;2373;1300
